Year,Agriculture,Industry,Services,GDP,w1,w2,w3
1496,43.998842672721615,19.611932470607837,23.170691854765984,27.273082472959697,0.24692736592512757,0.5080980981800378,0.2781003950364933
1497,47.93025607077336,20.63448137560851,24.519607546855283,29.13854516847124,0.24692736592512315,0.5080980981800614,0.2781003950364816
1498,48.33132124992692,20.94348357572784,24.79359224004612,29.470777818348328,0.2469273659251281,0.5080980981801154,0.2781003950364265
1499,48.81552211644551,21.240605728587475,24.397498683895122,29.631153689254567,0.24692736592510695,0.5080980981800839,0.2781003950364945
1500,47.19353495253077,21.08139974671898,24.515565837475428,29.18258293674999,0.24692736592511993,0.508098098180058,0.2781003950364909
1501,42.96573608139381,21.15472722110718,24.478952097353858,28.165698952528338,0.24692736592512513,0.5080980981800213,0.2781003950365125
1502,46.965153765597975,21.187929730632497,24.596554273998684,29.202839970249933,0.2469273659251193,0.508098098179778,0.27810039503673284
1503,51.8134210997772,21.470581927329345,24.354846539721617,30.476405879581893,0.2469273659251251,0.5080980981800528,0.27810039503648526
1504,51.32008947705951,21.86225268263618,24.457815034417465,30.58223154639202,0.2469273659251258,0.5080980981800457,0.2781003950364901
1505,51.722122253945706,22.25182041937947,24.6252842652965,30.92601632641959,0.246927365925139,0.5080980981800771,0.27810039503643424
1506,51.71229558232239,22.611966454130833,24.531657730776473,31.080541791368166,0.24692736592490974,0.5080980981801303,0.2781003950368678
1507,49.33036068999451,22.63458758023596,24.62366032060165,30.529456590327964,0.2469273659251247,0.50809809818004,0.27810039503649797
1508,51.27942024750989,22.708160567870163,24.3428300094817,30.97001600753011,0.24692736592512435,0.5080980981800445,0.2781003950364946
1509,56.757079832600596,22.82435357149368,24.510235453605464,32.428193024616085,0.24692736592512476,0.5080980981800454,0.278100395036493
1510,51.6528777397628,23.03180500567325,24.580811672643506,31.292858800248162,0.24692736592512482,0.5080980981800557,0.2781003950364832
1511,53.708674821728856,23.290159261802856,24.616956332284765,31.941812508895467,0.2469273659251246,0.5080980981800483,0.2781003950364906
1512,46.96641529666376,23.756769113323468,24.682160985760245,30.532181142027007,0.24692736592512501,0.5080980981800519,0.2781003950364862
1513,50.41905480459541,24.558082521757875,24.978398499250602,31.874261909607583,0.2469273659251251,0.5080980981800534,0.2781003950364846
1514,49.23231687335429,24.8151381241776,25.38034603419646,31.823615069171154,0.24692736592512723,0.5080980981800447,0.278100395036489
1515,51.93118936573468,25.144929201141146,25.537957486244096,32.70143857076107,0.24692736592516357,0.5080980981795138,0.2781003950369376
1516,50.647792544075564,25.093925025738546,25.771666604384023,32.423612247709144,0.2469273659251225,0.5080980981800733,0.27810039503647016
1517,50.59076648595845,25.214505666079013,25.980023126779102,32.52874177861002,0.24692736592518835,0.5080980981796612,0.27810039503674205
1518,51.04866702327151,25.32860778033303,26.03431903379205,32.71488473258439,0.24692736592541983,0.5080980981783275,0.2781003950375858
1519,49.95458521859131,25.262905669746893,26.105232436502888,32.43106392232013,0.24692736592514694,0.5080980981798926,0.2781003950365983
1520,48.4785421901177,25.125615101237397,26.059867329474972,31.984215374363934,0.2469273659251002,0.5080980981803204,0.2781003950362737
1521,48.905015953679474,26.43375390920099,26.040382243015515,32.748767447676535,0.24692736592511852,0.5080980981800467,0.27810039503650363
1522,53.62058322075451,25.366336424070695,25.92740860586251,33.339399244498324,0.24692736592512493,0.5080980981800436,0.27810039503649453
1523,53.195139887092395,26.735463802554193,26.91045136182067,34.203381238710165,0.24692736592510586,0.508098098179945,0.2781003950366305
1524,54.16769506532048,27.53295881427782,27.150000019917712,34.915356002298964,0.24692736592512027,0.5080980981800439,0.27810039503650386
1525,53.32299480200233,27.913466504604795,27.2526941304873,34.92867089779689,0.24692736592512515,0.5080980981800396,0.2781003950364986
1526,54.994358090168475,27.932229144724886,27.31370435869002,35.367876462374014,0.24692736592512282,0.5080980981800289,0.27810039503651407
1527,45.64190254290354,27.883291307781782,27.33347206569132,33.03913143440225,0.24692736592512468,0.5080980981800914,0.27810039503644646
1528,47.793813121801755,27.899555980257368,27.204237234384127,33.54282083686935,0.24692736592512537,0.5080980981799917,0.27810039503654704
1529,49.93875168430431,28.28623570330475,27.189317115122964,34.26478680700398,0.2469273659251168,0.5080980981801122,0.2781003950364384
1530,52.20264779410233,28.367917867447712,27.32657997667196,34.90348011840143,0.2469273659251261,0.5080980981800677,0.27810039503646794
1531,47.90575969552615,28.457410131428357,27.474177531074982,33.928978645861285,0.2469273659251255,0.5080980981800497,0.2781003950364877
1532,52.13771747245749,28.95979889417507,27.804123624896498,35.32098574635643,0.24692736592512687,0.5080980981799538,0.2781003950365847
1533,51.56533651784015,29.172428565986436,28.044128296186827,35.3544313506875,0.24692736592518805,0.5080980981785973,0.2781003950378828
1534,58.18814715393571,29.76394657814378,27.589084506262935,37.163785855359144,0.24692736592513254,0.5080980981800093,0.27810039503651623
1535,49.62994908619722,29.241321541554278,27.696891957082986,34.8149690569355,0.24692736592512526,0.5080980981800606,0.2781003950364762
1536,50.55752906045306,28.37646605777958,27.765798886707415,34.623745554506186,0.24692736592512574,0.5080980981800539,0.2781003950364825
1537,60.460894204557235,29.099579129083743,28.050292864329172,37.515687687195424,0.2469273659251254,0.5080980981800499,0.2781003950364873
1538,51.84663592549437,29.7070102995856,28.1750608205193,35.73192422135938,0.24692736592512496,0.5080980981800591,0.27810039503647865
1539,61.90720663213657,30.536818815075307,28.659522525609944,38.772507565793696,0.2469273659251245,0.5080980981800505,0.27810039503648865
1540,57.29757705972359,30.493980318004226,28.963579392947597,37.69705605361665,0.24692736592512396,0.5080980981800646,0.2781003950364747
1541,51.56845867626602,30.98998722168359,29.301440641520077,36.62835945325545,0.24692736592512546,0.5080980981800448,0.27810039503649264
1542,57.17971542794829,31.092422201571896,30.077346924716565,38.28175916481451,0.24692736592512546,0.5080980981800701,0.27810039503646594
1543,54.12625102883451,30.228356794016214,30.17357760297698,37.115507043151844,0.24692736592512282,0.5080980981800522,0.2781003950364894
1544,58.68977395815809,32.21162291979331,30.88579868517109,39.44812845043238,0.24692736592511583,0.5080980981800711,0.2781003950364832
1545,52.5424208430853,32.50388528865727,31.204772702668155,38.167383492377525,0.24692736592512582,0.5080980981800454,0.27810039503649114
1546,53.23422056577854,33.001977221913755,31.53729691889812,38.68376245554909,0.24692736592512562,0.5080980981800679,0.27810039503646794
1547,64.41421353113614,33.58345150658538,31.736665409119297,41.79529910361686,0.2469273659251261,0.5080980981800162,0.2781003950365211
1548,60.39846103383748,32.75442718225807,31.887483569889557,40.42441682480484,0.24692736592512465,0.5080980981800579,0.27810039503647993
1549,56.72485686776511,31.698382639981386,32.0329471173055,39.0211826711006,0.24692736592513176,0.5080980981800265,0.2781003950364987
1550,54.60875064611465,32.48623180672819,32.32409142420804,38.97993014580969,0.24692736592512485,0.5080980981800549,0.2781003950364827
1551,54.347697529898085,31.24731812967074,32.24167886099808,38.36419559577892,0.23064099729314527,0.4223336866541564,0.391809416240394
1552,49.03284596992707,31.729692910207085,31.554873454490373,36.802908245863456,0.2937740939691483,0.4156809552224397,0.29183762380702294
1553,68.96009270858706,33.24795475812452,31.327233644032976,43.2216957756653,0.29377409396914783,0.41568095522244525,0.29183762380701794
1554,57.9362966663203,32.347001329120154,31.19537483517871,39.570199537814176,0.2937740939691518,0.41568095522240045,0.29183762380705697
1555,59.070615486492336,31.3683268091621,31.011153405241075,39.442853917807014,0.2937740939691494,0.4156809552224337,0.2918376238070269
1556,41.5124705302705,27.184872530506283,30.701408063151227,32.4553481762121,0.2937740939691499,0.4156809552224399,0.2918376238070196
1557,51.613629383735315,27.666248951251998,30.242474153987125,35.488971795289395,0.29377409396914933,0.41568095522244247,0.2918376238070181
1558,80.09020859936666,30.735919261813255,30.006589699884138,45.061816582035824,0.2937740939691499,0.41568095522243115,0.29183762380702755
1559,66.97141668878972,30.99580464115162,29.98884032223481,41.31070484107077,0.29377409396914844,0.41568095522244375,0.2918376238070185
1560,60.258645074800704,35.46237102741378,30.1192010575781,41.233377191395576,0.2937740939691485,0.41568095522244625,0.29183762380701583
1561,64.38268331510557,34.6323551773492,30.18767025886302,42.11987289653759,0.2937740939691453,0.41568095522244075,0.29183762380702855
1562,64.27382461550847,34.74661819784096,30.405434107055367,42.198941676204946,0.29377409396914467,0.4156809552224306,0.29183762380704154
1563,76.97218910176278,35.272578772937656,30.824232871496278,46.2702452285776,0.2937740939691476,0.41568095522241644,0.2918376238070517
1564,72.54359787108008,34.362603585766834,31.317592394097765,44.73496136795077,0.29377409396914744,0.41568095522244897,0.2918376238070148
1565,73.0770414451849,34.54506330081153,32.04283370575578,45.17917100033743,0.2937740939691547,0.41568095522242116,0.2918376238070285
1566,87.56696222358552,37.54845327216197,32.82276163830492,50.911998675469135,0.2937740939691519,0.4156809552224226,0.2918376238070335
1567,78.27574170378136,37.08188073669076,33.111948585645706,48.07292909971882,0.2937740939691479,0.41568095522244586,0.29183762380701744
1568,81.57665750074196,35.43380275939722,33.55758451361401,48.48763134965822,0.2937740939691482,0.4156809552224422,0.29183762380702083
1569,77.67423044915371,38.07969537263399,33.50277085005606,48.425049857858546,0.29377409396915105,0.4156809552224455,0.2918376238070103
1570,66.22057442628218,38.05000960603754,32.25357078568444,44.683359050844075,0.2937740939691478,0.41568095522244103,0.291837623807023
1571,68.40471342794365,37.238257616684464,31.847359872282393,44.86902503709011,0.2937740939691434,0.4156809552224175,0.29183762380706013
1572,61.970536572867715,38.63903689486713,32.2297687574059,43.672709129820824,0.29377409396913,0.4156809552223016,0.2918376238072242
1573,79.48493898624447,41.44933387934452,32.92379409081812,50.18871646935285,0.2937740939691486,0.4156809552224377,0.2918376238070253
1574,60.38652724019104,41.28745788614311,33.06870186152363,44.55309863439859,0.29377409396914844,0.41568095522243925,0.2918376238070237
1575,76.0358915997949,42.720443196201785,33.76835204121823,49.95032541877743,0.2937740939691481,0.4156809552224523,0.29183762380700795
1576,81.1098032408101,43.5121514707342,34.1515666325401,51.881843701550885,0.29377409396914766,0.41568095522244763,0.29183762380701483
1577,56.58034636968181,42.715456586775005,34.320590479391775,44.39388136112681,0.29377409396914766,0.41568095522244836,0.29183762380701395
1578,77.66072796111847,43.34488706055383,34.94763668655019,51.031389299375824,0.29377409396914783,0.4156809552224448,0.29183762380701805
1579,78.72604537743987,41.37049330091881,35.10309961593539,50.569004006056744,0.2937740939691474,0.41568095522243986,0.29183762380702516
1580,70.70968732026067,41.23691563277772,35.37537799192082,48.237941062448996,0.29377409396914766,0.41568095522243986,0.2918376238070246
1581,70.4458157426778,38.02486333965617,35.526042632848394,46.8692030741912,0.2937740939691471,0.41568095522244786,0.29183762380701617
1582,61.14946510565298,33.3720855382619,35.737811603864074,42.26590712095564,0.29377409396914506,0.41568095522244913,0.2918376238070189
1583,80.89159656598105,33.34555894712089,36.336167631310666,48.229230106229664,0.2937740939691482,0.41568095522244364,0.2918376238070185
1584,76.78254252222246,32.97215897190434,36.60445943841213,46.94517886254755,0.2937740939691481,0.41568095522244125,0.29183762380702083
1585,58.621190508977286,32.39967812142323,36.56850751845322,41.36138261993503,0.2937740939691484,0.4156809552224389,0.29183762380702233
1586,49.40021821438888,36.78830363574914,37.14771265201613,40.64580173436211,0.2937740939691482,0.415680955222443,0.29183762380701916
1587,67.32979559680282,34.89553753362973,37.45424237416526,45.21571716952707,0.2937740939691481,0.4156809552224441,0.29183762380701833
1588,81.56863080210174,37.83282788462211,37.8129773826401,50.724386112455626,0.29377409396914794,0.415680955222441,0.2918376238070215
1589,63.150306346886516,36.214362438696504,37.988920133040224,44.69214098484094,0.29377409396914933,0.41568095522243387,0.2918376238070257
1590,70.93529384656516,37.62527063334293,38.835968849338876,47.81285698481537,0.2937740939693284,0.41568095522055765,0.2918376238085165
1591,63.68269753425709,43.38622576104901,39.19373040054674,48.18135968571559,0.2937740939691495,0.4156809552224451,0.29183762380701483
1592,74.73821965558098,44.57301578681416,39.76916202589166,52.09044429002599,0.2937740939691488,0.41568095522244297,0.2918376238070182
1593,85.07099635073119,44.442474788254316,40.01600213472305,55.143720225673846,0.293774093969148,0.41568095522244936,0.29183762380701245
1594,55.121839657255975,41.61876516270864,39.952235828608934,45.15306213123518,0.29377409396914794,0.41568095522244786,0.29183762380701433
1595,57.96357772297191,40.45744158581788,40.531665591154834,45.67425046808869,0.2937740939691485,0.41568095522244175,0.29183762380701994
1596,51.600643745029444,39.91018650690875,40.758157878718364,43.643600760795,0.29377409396914816,0.4156809552224419,0.2918376238070201
1597,45.74112605822729,39.36112512087948,40.57405288538355,41.640263136052255,0.29377409396914844,0.41568095522244053,0.2918376238070213
1598,65.59567187783645,43.48293501960924,40.99983738583327,49.3106321581913,0.2937740939691478,0.4156809552224466,0.29183762380701594
1599,85.68596166437268,46.42823861727174,41.94543260059039,56.71290571126307,0.2937740939691485,0.41568095522244397,0.2918376238070178
1600,76.00315254939808,47.15772951690533,42.303588756541124,54.27610615192547,0.29377409396914933,0.41568095522243576,0.2918376238070251
1601,72.57549377274599,49.16319831449583,42.85804307981417,54.26459461804387,0.29377409396915,0.41568095522245724,0.29183762380699996
1602,79.7923576945134,50.51031725571543,43.81374980638416,57.2236051463827,0.29377409396914744,0.41568095522245196,0.2918376238070103
1603,89.57988440675068,51.70230063001353,44.309413557533425,60.73906505744922,0.2937740939691486,0.4156809552224218,0.29183762380704287
1604,99.63112603261737,53.81564774897266,44.92189131465367,64.74908166175136,0.2937740939691438,0.4156809552224845,0.29183762380697953
1605,80.42504789299427,51.937177993682894,45.07002192219806,58.369219439866434,0.2937740939691464,0.41568095522246756,0.29183762380699385
1606,84.98025715541151,55.87053996102199,45.892811871817365,61.58256663738127,0.2937740939691491,0.4156809552224418,0.2918376238070188
1607,76.8967292506252,49.34603054081446,45.85821728181979,56.48562523998716,0.2937740939691594,0.41568095522243287,0.2918376238070108
1608,67.62850952456562,49.547940574144775,46.106659215622656,53.91929724639582,0.2937740939691463,0.4156809552224491,0.2918376238070153
1609,95.61163399930172,50.18286913201771,47.16213719013431,62.71197017888406,0.2937740939691468,0.4156809552223893,0.2918376238070788
1610,108.48105641844283,50.19730673073393,47.53966209567996,66.60885049616138,0.2937740939691467,0.4156809552223774,0.2918376238070916
1611,91.87294041442783,49.334285146310236,47.4853292764559,61.355218267099445,0.29377409396914866,0.41568095522244264,0.2918376238070181
1612,92.21125930818148,43.08569005187654,47.232699103201696,58.78345862646761,0.2937740939691485,0.41568095522244675,0.2918376238070142
1613,80.74901385610701,46.160273370838475,47.720481617304436,56.83654687471989,0.2937740939691487,0.415680955222447,0.2918376238070135
1614,73.37843909051102,46.394188070900896,47.87888272076019,54.81472423852853,0.2937740939691474,0.41568095522244086,0.29183762380702183
1615,86.3064312327594,48.789399163398464,48.226054184777894,59.70959474695912,0.293774093969147,0.4156809552224495,0.291837623807014
1616,76.44718440438606,48.62273627832233,47.540643895738235,56.54389634538076,0.2937740939691478,0.4156809552224451,0.29183762380701717
1617,93.48138195783669,50.18921845885863,48.30080574794574,62.42110293593844,0.29377409396914794,0.41568095522244686,0.29183762380701506
1618,93.03886494659295,50.28170631995963,48.78039398015853,62.469510234438104,0.29377409396914733,0.41568095522245985,0.2918376238070028
1619,82.6575770334322,45.89053910737964,48.47074141052046,57.50406393192082,0.2937740939691678,0.41568095522239035,0.2918376238070352
1620,110.70190983572446,49.018057886636655,49.649539694875514,67.38683007577515,0.2937740939691489,0.4156809552224371,0.29183762380702316
1621,104.87784150119764,53.71563950933047,50.30878290338286,67.8209568652236,0.2937740939691483,0.41568095522244447,0.29183762380701717
1622,81.19208498156324,50.558492296620486,50.3297184009614,59.55643900040352,0.2937740939691483,0.41568095522244436,0.29183762380701744
1623,75.73708316562112,53.660816478439045,50.97929184128904,59.433047832946464,0.2937740939691482,0.4156809552224454,0.2918376238070164
1624,101.32377233323314,53.61134353462753,51.595534780896,67.10903217547342,0.29377409396914833,0.4156809552224428,0.2918376238070189
1625,101.53140562067597,54.45775474760808,52.01792136693616,67.64513477549043,0.2937740939691489,0.4156809552224709,0.29183762380698863
1626,93.24273024385693,52.65662349801226,51.39111955846111,64.27851636776474,0.2937740939691461,0.4156809552224666,0.2918376238069985
1627,97.66090157281502,50.43455513912277,52.045753742411215,64.84383603364397,0.29377409396914983,0.41568095522244336,0.2918376238070155
1628,121.87046251112108,54.16216374244347,54.97779623896025,74.36115408370352,0.2937740939691482,0.41568095522244447,0.2918376238070176
1629,67.79586552662354,47.84200253542164,53.80961032328708,55.50734709834636,0.2937740939691477,0.4156809552224527,0.29183762380701034
1630,65.43465682973307,47.908879674062526,53.633354009937506,54.79004648194916,0.2937740939691442,0.41568095522248777,0.29183762380698364
1631,68.06066614789168,48.51663046020595,53.42845728351282,55.754333843701424,0.2937740939691433,0.41568095522246634,0.2918376238070038
1632,88.41793530778517,51.14937409675622,55.51180720365983,63.43715342678648,0.293774093969148,0.41568095522244447,0.29183762380701767
1633,76.4810198851455,50.79648714878554,55.82558810960234,59.87528160408246,0.2937740939691504,0.4156809552223862,0.2918376238070675
1634,84.71572525846584,47.693872755718495,56.990258029488295,61.34462150157452,0.2937740939691472,0.4156809552224461,0.2918376238070173
1635,89.91380496678413,48.98656917801467,58.16390667448766,63.7515467736388,0.2937740939691496,0.4156809552224492,0.29183762380701134
1636,82.76320382524445,46.84624888879691,57.5947848268511,60.595103851973285,0.29377409396915,0.41568095522244414,0.29183762380701495
1637,78.68666502579319,47.26931391895452,58.42597336093832,59.8159545222152,0.29377409396914517,0.41568095522246257,0.29183762380700695
1638,87.35624617348306,54.394719459439024,58.79735678887796,65.4331319075169,0.2937740939691477,0.41568095522244397,0.2918376238070183
1639,95.54067632135963,51.35289106838379,59.009242262003625,66.63491148064276,0.2937740939691489,0.41568095522244214,0.29183762380701844
1640,102.12709676499838,50.692076981171795,59.37890542088685,68.40302496587334,0.2937740939691455,0.41568095522243514,0.29183762380702993
1641,75.76925890095794,50.08483473640788,58.023083985454484,60.01167628600106,0.2937740939691484,0.415680955222453,0.2918376238070096
1642,91.39829570077111,52.88168358009963,59.672627871200234,66.24707817841667,0.2937740939691483,0.4156809552224472,0.29183762380701483
1643,104.03559212607168,54.04846302244069,61.26766536413947,70.91008843092764,0.29377409396914944,0.41568095522243675,0.2918376238070223
1644,109.1194247692509,51.01944520719337,60.9276755886193,71.04525993253408,0.2937740939691489,0.41568095522245274,0.291837623807009
1645,82.58624336039294,47.9315007658338,60.4932392016983,61.84011402611529,0.2937740939691473,0.4156809552224494,0.2918376238070147
1646,82.98421609474633,48.30483651258786,60.83034585014606,62.210597068656334,0.2937740939691414,0.4156809552225048,0.2918376238069788
1647,81.11922050612667,50.32243133220182,62.01544705295463,62.84724254022062,0.29377409396916887,0.41568095522252096,0.2918376238069285
1648,82.5787328144377,50.78662434171179,62.41643886741345,63.58599013812992,0.29377409396914106,0.415680955222431,0.291837623807038
1649,74.40451582038344,52.71043187443188,64.34095091585269,62.54595212286411,0.29377409396914755,0.4156809552223885,0.2918376238070639
1650,63.59554495651225,53.201054212286806,65.57382010393589,59.93429647695953,0.29377409396914833,0.4156809552224109,0.29183762380704464
1651,71.5335696957332,54.48041074232614,67.65379640063934,63.247348211189475,0.28361961523821555,0.654878957594735,0.10762071736647141
1652,92.83339548037573,60.40437042083225,70.62756891420656,72.33209989975614,0.26695343129008087,0.4131183223781445,0.3199282463317727
1653,114.8116223464719,64.8217384477711,72.68518031423442,80.68244665079139,0.26695343129008686,0.41311832237811313,0.31992824633179145
1654,107.94050473011127,66.19020499031414,71.07477877970219,78.89830388975935,0.2669534312900804,0.41311832237816004,0.31992824633175987
1655,118.89763848982089,68.79289313041923,72.8637330491973,83.47090350433923,0.2669534312900796,0.41311832237815566,0.3199282463317651
1656,104.93141719342592,63.33024210080299,71.88171969719271,77.17167776843642,0.2669534312900793,0.41311832237815843,0.319928246331763
1657,92.41008660386183,61.22260790896185,71.05769475388873,72.69473444666973,0.266953431290079,0.4131183223781593,0.3199282463317627
1658,82.110459971199,63.629451901639044,70.10271939915205,70.63400153802348,0.26695343129007987,0.4131183223781567,0.31992824633176364
1659,64.31950771391818,49.72677730538946,67.15580212161728,59.198394104565864,0.2669534312900799,0.41311832237815604,0.31992824633176414
1660,78.26329946496246,53.69689629772104,67.2077105296434,64.5774730214048,0.2669534312900808,0.41311832237815516,0.319928246331764
1661,76.63911684656371,58.5651830466324,67.71615398546511,66.3177357761275,0.26695343129008064,0.4131183223781546,0.3199282463317645
1662,82.87090652550391,58.22445978060738,66.8675569867826,67.56908424031235,0.2669534312900803,0.413118322378155,0.31992824633176453
1663,95.61430981152692,76.15004648558617,68.81760757103284,79.00024404471189,0.2669534312900796,0.4131183223781563,0.3199282463317643
1664,88.1960818206398,71.09926381769235,68.3914963585492,74.79702675304331,0.2669534312900801,0.41311832237815593,0.319928246331764
1665,97.14169508451134,70.34463890503878,69.20731728167236,77.13434368814322,0.2669534312900804,0.41311832237815593,0.31992824633176353
1666,121.42490122033097,76.7946366320295,71.75697243401879,87.09714783078284,0.26695343129007965,0.4131183223781548,0.31992824633176586
1667,116.64400683340182,81.38511899407213,71.04815899558648,87.49051460153616,0.2669534312900793,0.4131183223781566,0.31992824633176453
1668,91.38837241803847,76.78769107320583,70.87370491269986,78.79334183622097,0.2669534312900799,0.4131183223781571,0.31992824633176287
1669,100.45190361432009,75.04084644563163,71.75328620159485,80.77263196593668,0.26695343129007915,0.4131183223781603,0.31992824633176054
1670,91.49485627870295,75.14498312036476,71.56507101704362,78.36432285990333,0.26695343129008003,0.4131183223781591,0.3199282463317606
1671,87.95630003313445,70.41641944871667,71.35813905549895,75.40003345747934,0.26695343129008003,0.4131183223781569,0.319928246331763
1672,82.17020824096728,71.5445037007033,72.21731823674847,74.5963243622248,0.2669534312900791,0.413118322378157,0.31992824633176414
1673,83.80082423018445,73.90867218013469,73.87723215431187,76.53935756041255,0.26695343129007815,0.41311832237815327,0.31992824633176886
1674,75.25550471320037,70.72238713896117,74.28960336527523,73.07377166141656,0.26695343129007443,0.4131183223781712,0.31992824633175515
1675,75.91541113640248,74.18441656517317,75.24030953035097,74.98432149017071,0.2669534312900796,0.4131183223781582,0.31992824633176226
1676,111.41559689339684,82.70921707771545,77.20453359372758,88.61137993578423,0.26695343129008026,0.4131183223781547,0.3199282463317651
1677,88.72751768799696,82.2916558315256,76.66665842549655,82.21013568168797,0.266953431290081,0.41311832237815105,0.319928246331768
1678,100.47951405256039,81.69265629052931,77.87509973829651,85.48652826023401,0.26695343129008076,0.4131183223781489,0.31992824633177047
1679,87.11584652799272,76.39014582958147,77.38411675995876,79.57140781067312,0.26695343129008087,0.41311832237815294,0.3199282463317661
1680,111.4894090005757,82.22204800046381,79.09592658627761,89.03493590238838,0.2669534312900795,0.41311832237815704,0.31992824633176364
1681,85.05773454794132,78.40861190577945,77.45373852334036,79.87812704346051,0.26695343129008,0.4131183223781547,0.31992824633176536
1682,91.73388841415597,82.59250381678895,76.9482324858063,83.22706597305643,0.26695343129008003,0.41311832237815377,0.31992824633176625
1683,108.93013494167872,86.55356723674463,77.86047078902283,89.74590166435905,0.2669534312900806,0.41311832237815505,0.31992824633176437
1684,81.56319657300043,71.39516009749094,74.36691143243578,75.06029951723387,0.2669534312900803,0.4131183223781565,0.31992824633176303
1685,98.03613866611794,77.46030968144885,76.12995314528406,82.52747919693294,0.2669534312900814,0.4131183223781545,0.3199282463317638
1686,80.68807100343192,74.59492337457199,75.77070089679468,76.59767448221417,0.2669534312900799,0.41311832237815566,0.3199282463317644
1687,105.63723504409506,75.9998139555845,77.08551074956283,84.25897028109688,0.2669534312900801,0.41311832237815693,0.319928246331763
1688,105.74284519097077,88.61597225253094,78.73082725291545,90.02551264625448,0.26695343129008,0.4131183223781566,0.3199282463317635
1689,96.85051467147863,87.9782775032744,80.24923059351231,87.87401123488978,0.2669534312900806,0.41311832237815665,0.31992824633176253
1690,109.31785943180739,92.65177102395775,82.35767697599691,93.80746905427867,0.26695343129008875,0.41311832237811746,0.31992824633179573
1691,114.94503687002356,91.36082944041718,84.30548003715035,95.39950897616258,0.26695343129007987,0.4131183223781568,0.31992824633176326
1692,129.66020411276074,97.69296769710259,88.1961848313508,103.18844205909022,0.266953431290081,0.41311832237815216,0.3199282463317669
1693,87.62405985367192,88.54562463771111,86.96367089824078,87.79349807080902,0.2669534312900818,0.413118322378148,0.3199282463317702
1694,132.3136616207342,95.92975895832157,91.6756882002095,104.28156922036287,0.26695343129008003,0.41311832237815743,0.31992824633176237
1695,112.5506482331088,96.83642874687924,92.86311563140936,99.76021846161439,0.2669534312900795,0.4131183223781674,0.3199282463317528
1696,101.42443947343736,92.8611848755869,94.07180363744035,95.53448621094974,0.26695343129007953,0.4131183223781602,0.3199282463317603
1697,100.48602780348821,91.21385264404212,94.85314682244406,94.85340462276044,0.2669534312900828,0.41311832237815055,0.31992824633176636
1698,101.57416964976078,95.46987904503563,97.08571047659402,97.61639048382503,0.26695343129007815,0.41311832237815616,0.3199282463317658
1699,87.48118200973761,95.39606812326038,97.99373319222786,94.11422854705731,0.2669534312900809,0.413118322378158,0.3199282463317611
1700,100,100,100,100,0.26695343129008103,0.4131183223781582,0.3199282463317608
